transaction_id,timestamp,amount,log_amount,currency,originator_account,beneficiary_account,originator_country,beneficiary_country,transaction_type,typology,is_laundering,risk_score,hour,day_of_week,is_weekend,is_business_hours,high_amount,unusual_hour,cross_border,is_round_amount,orig_tx_count,orig_total_amount,orig_avg_amount,orig_ml_rate,dataset_source
MARY_000230,2023-06-20 04:00:00,874.46204,6.7747517,USD,MARY_ACC_045,MARY_ACC_001,US,US,TRANSFER,LAYERING,True,0.22498440742492676,4,1,False,False,False,True,False,False,21,58375.09,2779.7664,0.381,maryam
MARY_000231,2023-06-20 06:00:00,1587.7218,7.370685,USD,MARY_ACC_027,MARY_ACC_037,US,US,TRANSFER,PLACEMENT,False,0.7420278787612915,6,1,False,False,False,False,False,False,18,41810.152,2322.7861,0.2222,maryam
MARY_000232,2023-06-20 08:00:00,525.6684,6.266571,USD,MARY_ACC_023,MARY_ACC_039,US,US,TRANSFER,PLACEMENT,False,0.7813059687614441,8,1,False,False,False,False,False,False,22,145745.25,6624.784,0.2727,maryam
MARY_000233,2023-06-20 10:00:00,5091.4517,8.535515,USD,MARY_ACC_034,MARY_ACC_010,US,US,TRANSFER,INTEGRATION,True,0.7286737561225891,10,1,False,True,False,False,False,False,24,52057.4,2169.0583,0.375,maryam
MARY_000234,2023-06-20 12:00:00,1458.2916,7.2857065,USD,MARY_ACC_043,MARY_ACC_021,US,US,TRANSFER,PLACEMENT,False,0.6693323254585266,12,1,False,True,False,False,False,False,22,31637.37,1438.0623,0.2273,maryam
MARY_000235,2023-06-20 14:00:00,3159.1675,8.05838,USD,MARY_ACC_032,MARY_ACC_035,US,US,TRANSFER,INTEGRATION,True,0.7357242107391357,14,1,False,True,False,False,False,False,14,28841.879,2060.134,0.2857,maryam
MARY_000236,2023-06-20 16:00:00,318.76694,5.7675924,USD,MARY_ACC_029,MARY_ACC_034,US,US,TRANSFER,LAYERING,False,0.2688824534416199,16,1,False,True,False,False,False,False,19,46575.445,2451.339,0.2105,maryam
MARY_000237,2023-06-20 18:00:00,571.44775,6.3499217,USD,MARY_ACC_006,MARY_ACC_041,US,US,TRANSFER,INTEGRATION,True,0.6992170810699463,18,1,False,False,False,False,False,False,17,50670.57,2980.6218,0.5294,maryam
MARY_000238,2023-06-20 20:00:00,365.0711,5.9028277,USD,MARY_ACC_040,MARY_ACC_011,US,US,TRANSFER,PLACEMENT,True,0.6154216527938843,20,1,False,False,False,False,False,False,21,44170.867,2103.3745,0.381,maryam
MARY_000239,2023-06-20 22:00:00,1630.514,7.3972635,USD,MARY_ACC_014,MARY_ACC_048,US,US,TRANSFER,LAYERING,False,0.3079833388328552,22,1,False,False,False,True,False,False,27,69086.66,2558.7651,0.2222,maryam
MARY_000240,2023-06-21 00:00:00,1130.3995,7.031211,USD,MARY_ACC_014,MARY_ACC_046,US,US,TRANSFER,INTEGRATION,False,0.21416503190994263,0,2,False,False,False,True,False,False,27,69086.66,2558.7651,0.2222,maryam
MARY_000241,2023-06-21 02:00:00,189.34834,5.2488556,USD,MARY_ACC_033,MARY_ACC_004,US,US,TRANSFER,PLACEMENT,False,0.3061087429523468,2,2,False,False,False,True,False,False,25,53492.145,2139.6858,0.48,maryam
MARY_000242,2023-06-21 04:00:00,621.65204,6.4339876,USD,MARY_ACC_046,MARY_ACC_010,US,US,TRANSFER,PLACEMENT,True,0.6370266079902649,4,2,False,False,False,True,False,False,17,15582.96,916.6447,0.2353,maryam
MARY_000243,2023-06-21 06:00:00,18644.574,9.8333645,USD,MARY_ACC_024,MARY_ACC_048,US,US,TRANSFER,INTEGRATION,False,0.8629780411720276,6,2,False,False,False,False,False,False,17,79168.414,4656.9653,0.2941,maryam
MARY_000244,2023-06-21 08:00:00,46.181366,3.8539991,USD,MARY_ACC_035,MARY_ACC_010,US,US,TRANSFER,LAYERING,True,0.6403211951255798,8,2,False,False,False,False,False,False,23,111925.68,4866.334,0.3043,maryam
MARY_000245,2023-06-21 10:00:00,223.74568,5.4149694,USD,MARY_ACC_011,MARY_ACC_039,US,US,TRANSFER,PLACEMENT,False,0.629313051700592,10,2,False,True,False,False,False,False,16,15598.348,974.8967,0.25,maryam
MARY_000246,2023-06-21 12:00:00,5261.5283,8.568367,USD,MARY_ACC_014,MARY_ACC_031,US,US,TRANSFER,INTEGRATION,False,0.824264407157898,12,2,False,True,False,False,False,False,27,69086.66,2558.7651,0.2222,maryam
MARY_000247,2023-06-21 14:00:00,1110.1095,7.0131145,USD,MARY_ACC_045,MARY_ACC_049,US,US,TRANSFER,LAYERING,False,0.6005043983459473,14,2,False,True,False,False,False,False,21,58375.09,2779.7664,0.381,maryam
MARY_000248,2023-06-21 16:00:00,5645.3604,8.638766,USD,MARY_ACC_045,MARY_ACC_011,US,US,TRANSFER,PLACEMENT,False,0.8541077375411987,16,2,False,True,False,False,False,False,21,58375.09,2779.7664,0.381,maryam
MARY_000249,2023-06-21 18:00:00,3090.8237,8.036516,USD,MARY_ACC_026,MARY_ACC_004,US,US,TRANSFER,PLACEMENT,False,0.4568861126899719,18,2,False,False,False,False,False,False,18,37106.47,2061.4705,0.3333,maryam
MARY_000250,2023-06-21 20:00:00,14624.522,9.590524,USD,MARY_ACC_048,MARY_ACC_023,US,US,TRANSFER,LAYERING,True,0.27447739243507385,20,2,False,False,False,False,False,False,19,72500.43,3815.812,0.2632,maryam
MARY_000251,2023-06-21 22:00:00,63.724285,4.1701365,USD,MARY_ACC_026,MARY_ACC_042,US,US,TRANSFER,INTEGRATION,False,0.9551126956939697,22,2,False,False,False,True,False,False,18,37106.47,2061.4705,0.3333,maryam
MARY_000252,2023-06-22 00:00:00,1131.5691,7.0322437,USD,MARY_ACC_040,MARY_ACC_041,US,US,TRANSFER,LAYERING,True,0.6801166534423828,0,3,False,False,False,True,False,False,21,44170.867,2103.3745,0.381,maryam
MARY_000253,2023-06-22 02:00:00,5701.9023,8.64873,USD,MARY_ACC_034,MARY_ACC_011,US,US,TRANSFER,LAYERING,False,0.39246565103530884,2,3,False,False,False,True,False,False,24,52057.4,2169.0583,0.375,maryam
MARY_000254,2023-06-22 04:00:00,9382.111,9.146667,USD,MARY_ACC_015,MARY_ACC_005,US,US,TRANSFER,LAYERING,True,0.48824599385261536,4,3,False,False,False,True,False,False,18,47559.766,2642.2092,0.2778,maryam
MARY_000255,2023-06-22 06:00:00,652.4291,6.482234,USD,MARY_ACC_028,MARY_ACC_022,US,US,TRANSFER,LAYERING,False,0.6486178636550903,6,3,False,False,False,False,False,False,30,58792.75,1959.7582,0.2667,maryam
MARY_000256,2023-06-22 08:00:00,18074.357,9.802305,USD,MARY_ACC_031,MARY_ACC_039,US,US,TRANSFER,LAYERING,False,0.6040025949478149,8,3,False,False,False,False,False,False,25,181370.0,7254.8,0.32,maryam
MARY_000257,2023-06-22 10:00:00,312.3841,5.7474294,USD,MARY_ACC_002,MARY_ACC_041,US,US,TRANSFER,INTEGRATION,False,0.8843198418617249,10,3,False,True,False,False,False,False,16,26598.312,1662.3945,0.25,maryam
MARY_000258,2023-06-22 12:00:00,863.93085,6.7626495,USD,MARY_ACC_022,MARY_ACC_011,US,US,TRANSFER,INTEGRATION,False,0.758538007736206,12,3,False,True,False,False,False,False,16,84419.12,5276.195,0.3125,maryam
MARY_000259,2023-06-22 14:00:00,4167.9365,8.335416,USD,MARY_ACC_041,MARY_ACC_011,US,US,TRANSFER,PLACEMENT,False,0.5017812252044678,14,3,False,True,False,False,False,False,20,23537.324,1176.8662,0.35,maryam
MARY_000260,2023-06-22 16:00:00,2100.2207,7.650274,USD,MARY_ACC_035,MARY_ACC_048,US,US,TRANSFER,INTEGRATION,False,0.6247862577438354,16,3,False,True,False,False,False,False,23,111925.68,4866.334,0.3043,maryam
MARY_000261,2023-06-22 18:00:00,1301.4661,7.1720147,USD,MARY_ACC_018,MARY_ACC_008,US,US,TRANSFER,LAYERING,False,0.7009276747703552,18,3,False,False,False,False,False,False,20,30944.672,1547.2336,0.35,maryam
MARY_000262,2023-06-22 20:00:00,1235.1766,7.1197786,USD,MARY_ACC_044,MARY_ACC_040,US,US,TRANSFER,LAYERING,False,0.5198992490768433,20,3,False,False,False,False,False,False,17,81854.914,4814.995,0.1176,maryam
MARY_000263,2023-06-22 22:00:00,1527.93,7.3323236,USD,MARY_ACC_032,MARY_ACC_034,US,US,TRANSFER,LAYERING,False,0.6790557503700256,22,3,False,False,False,True,False,False,14,28841.879,2060.134,0.2857,maryam
MARY_000264,2023-06-23 00:00:00,70565.36,11.164309,USD,MARY_ACC_035,MARY_ACC_049,US,US,TRANSFER,PLACEMENT,False,0.440029114484787,0,4,False,False,True,True,False,False,23,111925.68,4866.334,0.3043,maryam
MARY_000265,2023-06-23 02:00:00,1314.3666,7.1818705,USD,MARY_ACC_047,MARY_ACC_028,US,US,TRANSFER,INTEGRATION,False,0.7910122871398926,2,4,False,False,False,True,False,False,32,258090.6,8065.331,0.4062,maryam
MARY_000266,2023-06-23 04:00:00,1707.7874,7.443539,USD,MARY_ACC_006,MARY_ACC_002,US,US,TRANSFER,LAYERING,False,0.6010921001434326,4,4,False,False,False,True,False,False,17,50670.57,2980.6218,0.5294,maryam
MARY_000267,2023-06-23 06:00:00,2750.977,7.920075,USD,MARY_ACC_004,MARY_ACC_013,US,US,TRANSFER,PLACEMENT,False,0.3255949914455414,6,4,False,False,False,False,False,False,21,134584.55,6408.788,0.2381,maryam
MARY_000268,2023-06-23 08:00:00,372.46564,5.922826,USD,MARY_ACC_030,MARY_ACC_042,US,US,TRANSFER,INTEGRATION,False,0.3149070739746094,8,4,False,False,False,False,False,False,20,45430.92,2271.5461,0.45,maryam
MARY_000269,2023-06-23 10:00:00,438.91342,6.086578,USD,MARY_ACC_012,MARY_ACC_014,US,US,TRANSFER,PLACEMENT,True,0.9327072501182556,10,4,False,True,False,False,False,False,21,37583.355,1789.6836,0.3333,maryam
MARY_000270,2023-06-23 12:00:00,1820.1958,7.5072484,USD,MARY_ACC_037,MARY_ACC_005,US,US,TRANSFER,INTEGRATION,False,0.8562714457511902,12,4,False,True,False,False,False,False,24,154903.3,6454.304,0.3333,maryam
MARY_000271,2023-06-23 14:00:00,191.76915,5.261493,USD,MARY_ACC_008,MARY_ACC_035,US,US,TRANSFER,PLACEMENT,False,0.7979372143745422,14,4,False,True,False,False,False,False,21,84196.125,4009.339,0.2381,maryam
MARY_000272,2023-06-23 16:00:00,402.08682,5.999152,USD,MARY_ACC_021,MARY_ACC_034,US,US,TRANSFER,PLACEMENT,True,0.5133225917816162,16,4,False,True,False,False,False,False,23,54636.043,2375.4802,0.3043,maryam
MARY_000273,2023-06-23 18:00:00,1515.6279,7.3242445,USD,MARY_ACC_031,MARY_ACC_009,US,US,TRANSFER,INTEGRATION,False,0.7141463160514832,18,4,False,False,False,False,False,False,25,181370.0,7254.8,0.32,maryam
MARY_000274,2023-06-23 20:00:00,1819.939,7.5071077,USD,MARY_ACC_022,MARY_ACC_007,US,US,TRANSFER,PLACEMENT,False,0.6958717703819275,20,4,False,False,False,False,False,False,16,84419.12,5276.195,0.3125,maryam
MARY_000275,2023-06-23 22:00:00,12462.938,9.430594,USD,MARY_ACC_014,MARY_ACC_036,US,US,TRANSFER,PLACEMENT,False,0.7867282629013062,22,4,False,False,False,True,False,False,27,69086.66,2558.7651,0.2222,maryam
MARY_000276,2023-06-24 00:00:00,1264.0491,7.142866,USD,MARY_ACC_009,MARY_ACC_035,US,US,TRANSFER,LAYERING,True,0.4140489995479584,0,5,True,False,False,True,False,False,23,81293.15,3534.4849,0.3043,maryam
MARY_000277,2023-06-24 02:00:00,1030.1725,6.938452,USD,MARY_ACC_033,MARY_ACC_014,US,US,TRANSFER,LAYERING,False,0.7392721176147461,2,5,True,False,False,True,False,False,25,53492.145,2139.6858,0.48,maryam
MARY_000278,2023-06-24 04:00:00,6.7033815,2.0416594,USD,MARY_ACC_016,MARY_ACC_010,US,US,TRANSFER,LAYERING,True,0.12473387271165848,4,5,True,False,False,True,False,False,20,72208.16,3610.4077,0.35,maryam
MARY_000279,2023-06-24 06:00:00,307.59283,5.732023,USD,MARY_ACC_018,MARY_ACC_017,US,US,TRANSFER,LAYERING,True,0.8415489196777344,6,5,True,False,False,False,False,False,20,30944.672,1547.2336,0.35,maryam
MARY_000280,2023-06-24 08:00:00,19601.69,9.883422,USD,MARY_ACC_016,MARY_ACC_010,US,US,TRANSFER,INTEGRATION,False,0.31908196210861206,8,5,True,False,False,False,False,False,20,72208.16,3610.4077,0.35,maryam
MARY_000281,2023-06-24 10:00:00,66.857185,4.2174053,USD,MARY_ACC_030,MARY_ACC_032,US,US,TRANSFER,LAYERING,False,0.9141978025436401,10,5,True,True,False,False,False,False,20,45430.92,2271.5461,0.45,maryam
MARY_000282,2023-06-24 12:00:00,11447.644,9.345627,USD,MARY_ACC_044,MARY_ACC_024,US,US,TRANSFER,LAYERING,False,0.4314957559108734,12,5,True,True,False,False,False,False,17,81854.914,4814.995,0.1176,maryam
MARY_000283,2023-06-24 14:00:00,784.705,6.6665816,USD,MARY_ACC_012,MARY_ACC_039,US,US,TRANSFER,LAYERING,False,0.5795246362686157,14,5,True,True,False,False,False,False,21,37583.355,1789.6836,0.3333,maryam
MARY_000284,2023-06-24 16:00:00,3755.6917,8.231294,USD,MARY_ACC_014,MARY_ACC_020,US,US,TRANSFER,LAYERING,False,0.7406373620033264,16,5,True,True,False,False,False,False,27,69086.66,2558.7651,0.2222,maryam
MARY_000285,2023-06-24 18:00:00,1160.4785,7.057449,USD,MARY_ACC_040,MARY_ACC_034,US,US,TRANSFER,INTEGRATION,True,0.17194266617298126,18,5,True,False,False,False,False,False,21,44170.867,2103.3745,0.381,maryam
MARY_000286,2023-06-24 20:00:00,20264.684,9.916684,USD,MARY_ACC_037,MARY_ACC_039,US,US,TRANSFER,PLACEMENT,True,0.27589693665504456,20,5,True,False,False,False,False,False,24,154903.3,6454.304,0.3333,maryam
MARY_000287,2023-06-24 22:00:00,57.41827,4.067629,USD,MARY_ACC_030,MARY_ACC_040,US,US,TRANSFER,PLACEMENT,False,0.8299810886383057,22,5,True,False,False,True,False,False,20,45430.92,2271.5461,0.45,maryam
MARY_000288,2023-06-25 00:00:00,3266.032,8.091638,USD,MARY_ACC_021,MARY_ACC_015,US,US,TRANSFER,INTEGRATION,False,0.6296248435974121,0,6,True,False,False,True,False,False,23,54636.043,2375.4802,0.3043,maryam
MARY_000289,2023-06-25 02:00:00,17165.127,9.750693,USD,MARY_ACC_006,MARY_ACC_049,US,US,TRANSFER,INTEGRATION,True,0.7016347646713257,2,6,True,False,False,True,False,False,17,50670.57,2980.6218,0.5294,maryam
MARY_000290,2023-06-25 04:00:00,689.7688,6.537805,USD,MARY_ACC_024,MARY_ACC_014,US,US,TRANSFER,PLACEMENT,False,0.4611127972602844,4,6,True,False,False,True,False,False,17,79168.414,4656.9653,0.2941,maryam
MARY_000291,2023-06-25 06:00:00,2612.7764,7.8685513,USD,MARY_ACC_013,MARY_ACC_040,US,US,TRANSFER,LAYERING,True,0.6911205649375916,6,6,True,False,False,False,False,False,21,48205.652,2295.5073,0.4762,maryam
MARY_000292,2023-06-25 08:00:00,1598.8058,7.3776374,USD,MARY_ACC_046,MARY_ACC_015,US,US,TRANSFER,LAYERING,False,0.7004015445709229,8,6,True,False,False,False,False,False,17,15582.96,916.6447,0.2353,maryam
MARY_000293,2023-06-25 10:00:00,467.87698,6.1503406,USD,MARY_ACC_028,MARY_ACC_012,US,US,TRANSFER,INTEGRATION,False,0.6251190304756165,10,6,True,True,False,False,False,False,30,58792.75,1959.7582,0.2667,maryam
MARY_000294,2023-06-25 12:00:00,484.28787,6.1847425,USD,MARY_ACC_017,MARY_ACC_018,US,US,TRANSFER,INTEGRATION,False,0.7231185436248779,12,6,True,True,False,False,False,False,18,32940.06,1830.0032,0.2222,maryam
MARY_000295,2023-06-25 14:00:00,1571.8522,7.360646,USD,MARY_ACC_010,MARY_ACC_015,US,US,TRANSFER,INTEGRATION,False,0.46074777841567993,14,6,True,True,False,False,False,False,23,64522.54,2805.328,0.3043,maryam
MARY_000296,2023-06-25 16:00:00,106.83156,4.68057,USD,MARY_ACC_013,MARY_ACC_006,US,US,TRANSFER,LAYERING,True,0.49427559971809387,16,6,True,True,False,False,False,False,21,48205.652,2295.5073,0.4762,maryam
MARY_000297,2023-06-25 18:00:00,693.21747,6.542785,USD,MARY_ACC_043,MARY_ACC_008,US,US,TRANSFER,PLACEMENT,False,0.8289096355438232,18,6,True,False,False,False,False,False,22,31637.37,1438.0623,0.2273,maryam
MARY_000298,2023-06-25 20:00:00,129.94609,4.874786,USD,MARY_ACC_033,MARY_ACC_046,US,US,TRANSFER,LAYERING,True,0.7562370300292969,20,6,True,False,False,False,False,False,25,53492.145,2139.6858,0.48,maryam
MARY_000299,2023-06-25 22:00:00,480.08075,6.176035,USD,MARY_ACC_007,MARY_ACC_018,US,US,TRANSFER,PLACEMENT,False,0.8472519516944885,22,6,True,False,False,True,False,False,16,29292.713,1830.7946,0.4375,maryam
MARY_000300,2023-06-26 00:00:00,16612.947,9.717998,USD,MARY_ACC_037,MARY_ACC_042,US,US,TRANSFER,INTEGRATION,False,0.6989186406135559,0,0,False,False,False,True,False,False,24,154903.3,6454.304,0.3333,maryam
MARY_000301,2023-06-26 02:00:00,220.23253,5.3992143,USD,MARY_ACC_005,MARY_ACC_031,US,US,TRANSFER,PLACEMENT,True,0.3895595967769623,2,0,False,False,False,True,False,False,16,44072.2,2754.5125,0.3125,maryam
MARY_000302,2023-06-26 04:00:00,579.1975,6.3633685,USD,MARY_ACC_033,MARY_ACC_037,US,US,TRANSFER,PLACEMENT,True,0.6482805013656616,4,0,False,False,False,True,False,False,25,53492.145,2139.6858,0.48,maryam
MARY_000303,2023-06-26 06:00:00,500.4642,6.217532,USD,MARY_ACC_034,MARY_ACC_003,US,US,TRANSFER,LAYERING,False,0.4021831750869751,6,0,False,False,False,False,False,False,24,52057.4,2169.0583,0.375,maryam
MARY_000304,2023-06-26 08:00:00,3114.6147,8.044182,USD,MARY_ACC_014,MARY_ACC_024,US,US,TRANSFER,LAYERING,True,0.39653483033180237,8,0,False,False,False,False,False,False,27,69086.66,2558.7651,0.2222,maryam
MARY_000305,2023-06-26 10:00:00,1544.1725,7.3428907,USD,MARY_ACC_021,MARY_ACC_031,US,US,TRANSFER,PLACEMENT,False,0.2643266022205353,10,0,False,True,False,False,False,False,23,54636.043,2375.4802,0.3043,maryam
MARY_000306,2023-06-26 12:00:00,1449.4235,7.2796106,USD,MARY_ACC_018,MARY_ACC_027,US,US,TRANSFER,INTEGRATION,False,0.7131932973861694,12,0,False,True,False,False,False,False,20,30944.672,1547.2336,0.35,maryam
MARY_000307,2023-06-26 14:00:00,5938.219,8.689333,USD,MARY_ACC_014,MARY_ACC_024,US,US,TRANSFER,LAYERING,False,0.48648789525032043,14,0,False,True,False,False,False,False,27,69086.66,2558.7651,0.2222,maryam
MARY_000308,2023-06-26 16:00:00,265.1622,5.584106,USD,MARY_ACC_027,MARY_ACC_040,US,US,TRANSFER,LAYERING,True,0.42036181688308716,16,0,False,True,False,False,False,False,18,41810.152,2322.7861,0.2222,maryam
MARY_000309,2023-06-26 18:00:00,295.43732,5.691836,USD,MARY_ACC_039,MARY_ACC_024,US,US,TRANSFER,LAYERING,True,0.4436607360839844,18,0,False,False,False,False,False,False,17,26933.209,1584.3065,0.3529,maryam
MARY_000310,2023-06-26 20:00:00,13435.853,9.505756,USD,MARY_ACC_038,MARY_ACC_045,US,US,TRANSFER,LAYERING,False,0.8572336435317993,20,0,False,False,False,False,False,False,16,38245.18,2390.3237,0.25,maryam
MARY_000311,2023-06-26 22:00:00,22750.943,10.032406,USD,MARY_ACC_048,MARY_ACC_012,US,US,TRANSFER,LAYERING,False,0.4399374723434448,22,0,False,False,False,True,False,False,19,72500.43,3815.812,0.2632,maryam
MARY_000312,2023-06-27 00:00:00,52.537548,3.9803832,USD,MARY_ACC_026,MARY_ACC_039,US,US,TRANSFER,PLACEMENT,True,0.38248711824417114,0,1,False,False,False,True,False,False,18,37106.47,2061.4705,0.3333,maryam
MARY_000313,2023-06-27 02:00:00,4277.649,8.361393,USD,MARY_ACC_028,MARY_ACC_027,US,US,TRANSFER,PLACEMENT,False,0.35541778802871704,2,1,False,False,False,True,False,False,30,58792.75,1959.7582,0.2667,maryam
MARY_000314,2023-06-27 04:00:00,373.19016,5.924764,USD,MARY_ACC_001,MARY_ACC_029,US,US,TRANSFER,PLACEMENT,True,0.6440335512161255,4,1,False,False,False,True,False,False,16,44729.754,2795.6096,0.5,maryam
MARY_000315,2023-06-27 06:00:00,12553.861,9.437863,USD,MARY_ACC_013,MARY_ACC_001,US,US,TRANSFER,INTEGRATION,True,0.6010933518409729,6,1,False,False,False,False,False,False,21,48205.652,2295.5073,0.4762,maryam
MARY_000316,2023-06-27 08:00:00,1235.0217,7.119653,USD,MARY_ACC_035,MARY_ACC_001,US,US,TRANSFER,LAYERING,True,0.22078338265419006,8,1,False,False,False,False,False,False,23,111925.68,4866.334,0.3043,maryam
MARY_000317,2023-06-27 10:00:00,40.437725,3.7241917,USD,MARY_ACC_022,MARY_ACC_037,US,US,TRANSFER,LAYERING,False,0.8238704204559326,10,1,False,True,False,False,False,False,16,84419.12,5276.195,0.3125,maryam
MARY_000318,2023-06-27 12:00:00,1758.3395,7.472694,USD,MARY_ACC_045,MARY_ACC_012,US,US,TRANSFER,INTEGRATION,False,0.6736690998077393,12,1,False,True,False,False,False,False,21,58375.09,2779.7664,0.381,maryam
MARY_000319,2023-06-27 14:00:00,2708.1892,7.9044046,USD,MARY_ACC_003,MARY_ACC_004,US,US,TRANSFER,INTEGRATION,False,0.8051984906196594,14,1,False,True,False,False,False,False,26,74967.23,2883.355,0.4231,maryam
MARY_000320,2023-06-27 16:00:00,1368.4265,7.2221475,USD,MARY_ACC_047,MARY_ACC_007,US,US,TRANSFER,LAYERING,False,0.20739486813545227,16,1,False,True,False,False,False,False,32,258090.6,8065.331,0.4062,maryam
MARY_000321,2023-06-27 18:00:00,8271.116,9.020646,USD,MARY_ACC_021,MARY_ACC_045,US,US,TRANSFER,LAYERING,False,0.3817298412322998,18,1,False,False,False,False,False,False,23,54636.043,2375.4802,0.3043,maryam
MARY_000322,2023-06-27 20:00:00,5920.72,8.686382,USD,MARY_ACC_001,MARY_ACC_048,US,US,TRANSFER,PLACEMENT,True,0.47502321004867554,20,1,False,False,False,False,False,False,16,44729.754,2795.6096,0.5,maryam
MARY_000323,2023-06-27 22:00:00,1346.9366,7.2063303,USD,MARY_ACC_035,MARY_ACC_040,US,US,TRANSFER,PLACEMENT,False,0.7688403725624084,22,1,False,False,False,True,False,False,23,111925.68,4866.334,0.3043,maryam
MARY_000324,2023-06-28 00:00:00,51.950058,3.9693491,USD,MARY_ACC_038,MARY_ACC_015,US,US,TRANSFER,LAYERING,False,0.7349162101745605,0,2,False,False,False,True,False,False,16,38245.18,2390.3237,0.25,maryam
MARY_000325,2023-06-28 02:00:00,1564.5115,7.355968,USD,MARY_ACC_010,MARY_ACC_026,US,US,TRANSFER,LAYERING,False,0.5736372470855713,2,2,False,False,False,True,False,False,23,64522.54,2805.328,0.3043,maryam
MARY_000326,2023-06-28 04:00:00,808.7972,6.696784,USD,MARY_ACC_024,MARY_ACC_025,US,US,TRANSFER,LAYERING,False,0.696698784828186,4,2,False,False,False,True,False,False,17,79168.414,4656.9653,0.2941,maryam
MARY_000327,2023-06-28 06:00:00,969.5315,6.877844,USD,MARY_ACC_047,MARY_ACC_031,US,US,TRANSFER,INTEGRATION,False,0.8926008939743042,6,2,False,False,False,False,False,False,32,258090.6,8065.331,0.4062,maryam
MARY_000328,2023-06-28 08:00:00,460.0941,6.133602,USD,MARY_ACC_008,MARY_ACC_042,US,US,TRANSFER,PLACEMENT,False,0.5921851396560669,8,2,False,False,False,False,False,False,21,84196.125,4009.339,0.2381,maryam
MARY_000329,2023-06-28 10:00:00,85.80908,4.4637113,USD,MARY_ACC_049,MARY_ACC_025,US,US,TRANSFER,LAYERING,True,0.4882033169269562,10,2,False,True,False,False,False,False,26,41884.04,1610.9246,0.1923,maryam
MARY_000330,2023-06-28 12:00:00,222.29865,5.40851,USD,MARY_ACC_004,MARY_ACC_025,US,US,TRANSFER,LAYERING,True,0.8580611944198608,12,2,False,True,False,False,False,False,21,134584.55,6408.788,0.2381,maryam
MARY_000331,2023-06-28 14:00:00,4669.232,8.448964,USD,MARY_ACC_034,MARY_ACC_025,US,US,TRANSFER,INTEGRATION,False,0.6718100309371948,14,2,False,True,False,False,False,False,24,52057.4,2169.0583,0.375,maryam
MARY_000332,2023-06-28 16:00:00,5437.3916,8.601238,USD,MARY_ACC_032,MARY_ACC_017,US,US,TRANSFER,LAYERING,False,0.7462158799171448,16,2,False,True,False,False,False,False,14,28841.879,2060.134,0.2857,maryam
MARY_000333,2023-06-28 18:00:00,13452.261,9.506977,USD,MARY_ACC_044,MARY_ACC_011,US,US,TRANSFER,PLACEMENT,False,0.1772523671388626,18,2,False,False,False,False,False,False,17,81854.914,4814.995,0.1176,maryam
MARY_000334,2023-06-28 20:00:00,773.12915,6.6517386,USD,MARY_ACC_025,MARY_ACC_021,US,US,TRANSFER,PLACEMENT,True,0.2634139358997345,20,2,False,False,False,False,False,False,17,50816.082,2989.1814,0.4706,maryam
MARY_000335,2023-06-28 22:00:00,1055.6986,6.962905,USD,MARY_ACC_031,MARY_ACC_016,US,US,TRANSFER,LAYERING,False,0.843453049659729,22,2,False,False,False,True,False,False,25,181370.0,7254.8,0.32,maryam
MARY_000336,2023-06-29 00:00:00,274.8812,5.6199703,USD,MARY_ACC_038,MARY_ACC_047,US,US,TRANSFER,LAYERING,False,0.2610681354999542,0,3,False,False,False,True,False,False,16,38245.18,2390.3237,0.25,maryam
MARY_000337,2023-06-29 02:00:00,1502.2042,7.3153543,USD,MARY_ACC_010,MARY_ACC_033,US,US,TRANSFER,PLACEMENT,False,0.6101268529891968,2,3,False,False,False,True,False,False,23,64522.54,2805.328,0.3043,maryam
MARY_000338,2023-06-29 04:00:00,994.41754,6.9031625,USD,MARY_ACC_035,MARY_ACC_038,US,US,TRANSFER,INTEGRATION,False,0.531298816204071,4,3,False,False,False,True,False,False,23,111925.68,4866.334,0.3043,maryam
MARY_000339,2023-06-29 06:00:00,136.15614,4.92112,USD,MARY_ACC_040,MARY_ACC_007,US,US,TRANSFER,LAYERING,True,0.6194186210632324,6,3,False,False,False,False,False,False,21,44170.867,2103.3745,0.381,maryam
MARY_000340,2023-06-29 08:00:00,2247.9756,7.7182302,USD,MARY_ACC_013,MARY_ACC_011,US,US,TRANSFER,LAYERING,False,0.7727848887443542,8,3,False,False,False,False,False,False,21,48205.652,2295.5073,0.4762,maryam
MARY_000341,2023-06-29 10:00:00,81.45696,4.4122763,USD,MARY_ACC_014,MARY_ACC_005,US,US,TRANSFER,INTEGRATION,False,0.2977267801761627,10,3,False,True,False,False,False,False,27,69086.66,2558.7651,0.2222,maryam
MARY_000342,2023-06-29 12:00:00,192.68256,5.2662206,USD,MARY_ACC_004,MARY_ACC_034,US,US,TRANSFER,LAYERING,True,0.4758375585079193,12,3,False,True,False,False,False,False,21,134584.55,6408.788,0.2381,maryam
MARY_000343,2023-06-29 14:00:00,1741.8104,7.4632545,USD,MARY_ACC_036,MARY_ACC_015,US,US,TRANSFER,INTEGRATION,False,0.474017858505249,14,3,False,True,False,False,False,False,25,48940.895,1957.6357,0.36,maryam
MARY_000344,2023-06-29 16:00:00,254.02757,5.541372,USD,MARY_ACC_003,MARY_ACC_025,US,US,TRANSFER,PLACEMENT,False,0.8177294135093689,16,3,False,True,False,False,False,False,26,74967.23,2883.355,0.4231,maryam
