transaction_id,timestamp,amount,currency,transaction_type,originator_country,beneficiary_country,risk_score,is_laundering,typology,high_amount,cross_border,unusual_hour,dataset_source
SAML_004176,2024-03-28 00:00:00,2926.0916,USD,WITHDRAWAL,CA,CA,0.20641453564167023,False,STRUCTURING,False,False,True,saml_d
SAML_004177,2024-03-28 00:30:00,5508.0293,USD,DEPOSIT,DE,US,0.03536584973335266,False,STRUCTURING,False,True,True,saml_d
SAML_004178,2024-03-28 01:00:00,112062.875,EUR,PAYMENT,FR,CA,0.7221121788024902,True,CRYPTOCURRENCY,True,True,True,saml_d
SAML_004179,2024-03-28 01:30:00,1501.5336,USD,DEPOSIT,FR,US,0.4217339754104614,False,CRYPTOCURRENCY,False,True,True,saml_d
SAML_004180,2024-03-28 02:00:00,5201.4736,EUR,WITHDRAWAL,FR,CA,0.21547771990299225,False,PLACEMENT,False,True,True,saml_d
SAML_004181,2024-03-28 02:30:00,1076.6108,USD,TRANSFER,FR,CA,0.4484235644340515,False,PHANTOM_TRANSACTIONS,False,True,True,saml_d
SAML_004182,2024-03-28 03:00:00,548.55115,EUR,TRANSFER,US,CA,0.2536386251449585,False,WIRE_FRAUD,False,True,True,saml_d
SAML_004183,2024-03-28 03:30:00,925.3617,EUR,TRANSFER,NL,US,0.1387217938899994,False,SHELL_COMPANY,False,True,True,saml_d
SAML_004184,2024-03-28 04:00:00,1144.225,USD,WITHDRAWAL,UK,CA,0.39719951152801514,False,IDENTITY_THEFT,False,True,True,saml_d
SAML_004185,2024-03-28 04:30:00,6117.7617,EUR,PAYMENT,US,CA,0.12958550453186035,False,CASH_INTENSIVE,False,True,True,saml_d
SAML_004186,2024-03-28 05:00:00,327142.66,GBP,WITHDRAWAL,FR,NL,0.39844611287117004,False,SMURFING,True,True,True,saml_d
SAML_004187,2024-03-28 05:30:00,711.8827,USD,TRANSFER,FR,UK,0.7605078816413879,True,SHELL_COMPANY,False,True,True,saml_d
SAML_004188,2024-03-28 06:00:00,1295.6262,USD,PAYMENT,CA,US,0.22023722529411316,True,CASH_INTENSIVE,False,True,False,saml_d
SAML_004189,2024-03-28 06:30:00,2627.4104,EUR,TRANSFER,FR,NL,0.32542505860328674,False,CASH_INTENSIVE,False,True,False,saml_d
SAML_004190,2024-03-28 07:00:00,6578.7344,USD,TRANSFER,UK,DE,0.7907459139823914,True,CRYPTOCURRENCY,False,True,False,saml_d
SAML_004191,2024-03-28 07:30:00,5049.7886,USD,WITHDRAWAL,FR,FR,0.4559292793273926,False,SMURFING,False,False,False,saml_d
SAML_004192,2024-03-28 08:00:00,38878.3,GBP,WITHDRAWAL,FR,UK,0.06670752912759781,False,LAYERING,False,True,False,saml_d
SAML_004193,2024-03-28 08:30:00,23.271185,USD,DEPOSIT,US,NL,0.1156817078590393,False,TRADE_BASED,False,True,False,saml_d
SAML_004194,2024-03-28 09:00:00,25.182272,EUR,TRANSFER,UK,NL,0.0981694757938385,False,PLACEMENT,False,True,False,saml_d
SAML_004195,2024-03-28 09:30:00,1105.7108,EUR,PAYMENT,DE,CA,0.2752598226070404,False,WIRE_FRAUD,False,True,False,saml_d
SAML_004196,2024-03-28 10:00:00,26758.31,CAD,TRANSFER,CA,DE,0.19432054460048676,False,TRADE_BASED,False,True,False,saml_d
SAML_004197,2024-03-28 10:30:00,130.15211,USD,PAYMENT,DE,DE,0.2902025580406189,False,INTEGRATION,False,False,False,saml_d
SAML_004198,2024-03-28 11:00:00,7.277121,USD,DEPOSIT,NL,CA,0.23193222284317017,False,INTEGRATION,False,True,False,saml_d
SAML_004199,2024-03-28 11:30:00,9342.777,USD,TRANSFER,US,NL,0.4785612225532532,False,SHELL_COMPANY,False,True,False,saml_d
SAML_004200,2024-03-28 12:00:00,4852.816,USD,PAYMENT,FR,NL,0.4581880271434784,False,STRUCTURING,False,True,False,saml_d
SAML_004201,2024-03-28 12:30:00,336.83163,USD,PAYMENT,CA,CA,0.17058885097503662,False,SMURFING,False,False,False,saml_d
SAML_004202,2024-03-28 13:00:00,415.26663,USD,DEPOSIT,NL,UK,0.13757574558258057,False,TRADE_BASED,False,True,False,saml_d
SAML_004203,2024-03-28 13:30:00,428.59506,USD,WITHDRAWAL,NL,US,0.12407847493886948,False,PHANTOM_TRANSACTIONS,False,True,False,saml_d
SAML_004204,2024-03-28 14:00:00,3718.4814,USD,DEPOSIT,UK,UK,0.16056835651397705,False,WIRE_FRAUD,False,False,False,saml_d
SAML_004205,2024-03-28 14:30:00,851.81506,EUR,PAYMENT,CA,US,0.18838092684745789,False,PHANTOM_TRANSACTIONS,False,True,False,saml_d
SAML_004206,2024-03-28 15:00:00,8007.4517,EUR,DEPOSIT,NL,DE,0.399862140417099,False,TRADE_BASED,False,True,False,saml_d
SAML_004207,2024-03-28 15:30:00,9.882314,EUR,WITHDRAWAL,US,FR,0.7817210555076599,True,LAYERING,False,True,False,saml_d
SAML_004208,2024-03-28 16:00:00,537.16016,CAD,TRANSFER,FR,CA,0.28689059615135193,False,INTEGRATION,False,True,False,saml_d
SAML_004209,2024-03-28 16:30:00,313.52908,USD,DEPOSIT,US,UK,0.07346121966838837,False,PLACEMENT,False,True,False,saml_d
SAML_004210,2024-03-28 17:00:00,1785.2588,CAD,DEPOSIT,NL,DE,0.18607065081596375,False,INTEGRATION,False,True,False,saml_d
SAML_004211,2024-03-28 17:30:00,1016.28033,GBP,TRANSFER,UK,UK,0.22834396362304688,False,CASH_INTENSIVE,False,False,False,saml_d
SAML_004212,2024-03-28 18:00:00,14701.246,USD,DEPOSIT,DE,NL,0.08460512012243271,False,STRUCTURING,False,True,False,saml_d
SAML_004213,2024-03-28 18:30:00,72.33633,USD,WITHDRAWAL,FR,US,0.08636707067489624,False,LAYERING,False,True,False,saml_d
SAML_004214,2024-03-28 19:00:00,3264.8953,USD,PAYMENT,FR,CA,0.5299792885780334,True,STRUCTURING,False,True,False,saml_d
SAML_004215,2024-03-28 19:30:00,9105.8545,USD,DEPOSIT,US,NL,0.4516567289829254,False,SHELL_COMPANY,False,True,False,saml_d
SAML_004216,2024-03-28 20:00:00,122185.41,USD,TRANSFER,US,US,0.3593862056732178,False,CRYPTOCURRENCY,True,False,False,saml_d
SAML_004217,2024-03-28 20:30:00,1137.3634,USD,TRANSFER,US,NL,0.2743207812309265,False,SMURFING,False,True,False,saml_d
SAML_004218,2024-03-28 21:00:00,5703.9673,EUR,DEPOSIT,NL,US,0.12073257565498352,False,SMURFING,False,True,False,saml_d
SAML_004219,2024-03-28 21:30:00,80.824036,USD,TRANSFER,FR,US,0.15263545513153076,False,PHANTOM_TRANSACTIONS,False,True,False,saml_d
SAML_004220,2024-03-28 22:00:00,24.930391,USD,PAYMENT,US,NL,0.6206797361373901,False,SMURFING,False,True,True,saml_d
SAML_004221,2024-03-28 22:30:00,16147.956,GBP,PAYMENT,CA,DE,0.5683099031448364,False,WIRE_FRAUD,False,True,True,saml_d
SAML_004222,2024-03-28 23:00:00,2947.9917,USD,TRANSFER,NL,CA,0.11190308630466461,False,CRYPTOCURRENCY,False,True,True,saml_d
SAML_004223,2024-03-28 23:30:00,31477.408,CAD,DEPOSIT,NL,FR,0.17490239441394806,False,SHELL_COMPANY,False,True,True,saml_d
SAML_004224,2024-03-29 00:00:00,191.17595,USD,DEPOSIT,CA,UK,0.1849336326122284,False,INTEGRATION,False,True,True,saml_d
SAML_004225,2024-03-29 00:30:00,8432.127,CAD,TRANSFER,CA,US,0.1124236062169075,False,LAYERING,False,True,True,saml_d
SAML_004226,2024-03-29 01:00:00,125195.984,USD,PAYMENT,NL,CA,0.21670207381248474,False,CRYPTOCURRENCY,True,True,True,saml_d
SAML_004227,2024-03-29 01:30:00,6900.928,USD,PAYMENT,FR,UK,0.18158163130283356,False,INTEGRATION,False,True,True,saml_d
SAML_004228,2024-03-29 02:00:00,5183.1226,USD,DEPOSIT,US,CA,0.437346875667572,True,IDENTITY_THEFT,False,True,True,saml_d
SAML_004229,2024-03-29 02:30:00,3032.4075,EUR,PAYMENT,UK,NL,0.4607085883617401,False,CASH_INTENSIVE,False,True,True,saml_d
SAML_004230,2024-03-29 03:00:00,128.79695,GBP,WITHDRAWAL,US,UK,0.05565892904996872,False,PHANTOM_TRANSACTIONS,False,True,True,saml_d
SAML_004231,2024-03-29 03:30:00,44853.004,USD,PAYMENT,FR,CA,0.15451756119728088,False,STRUCTURING,False,True,True,saml_d
SAML_004232,2024-03-29 04:00:00,878.5604,CAD,DEPOSIT,CA,FR,0.4153503477573395,False,SMURFING,False,True,True,saml_d
SAML_004233,2024-03-29 04:30:00,8176.067,USD,PAYMENT,FR,CA,0.46669507026672363,True,CASH_INTENSIVE,False,True,True,saml_d
SAML_004234,2024-03-29 05:00:00,130.83427,EUR,PAYMENT,US,CA,0.22418439388275146,False,SMURFING,False,True,True,saml_d
SAML_004235,2024-03-29 05:30:00,281.76706,GBP,TRANSFER,FR,US,0.23815196752548218,False,WIRE_FRAUD,False,True,True,saml_d
SAML_004236,2024-03-29 06:00:00,52584.402,USD,WITHDRAWAL,UK,US,0.13106630742549896,False,LAYERING,False,True,False,saml_d
SAML_004237,2024-03-29 06:30:00,1488.3083,USD,TRANSFER,FR,US,0.2941242754459381,False,TRADE_BASED,False,True,False,saml_d
SAML_004238,2024-03-29 07:00:00,54532.438,CAD,PAYMENT,DE,NL,0.26286861300468445,False,SHELL_COMPANY,False,True,False,saml_d
SAML_004239,2024-03-29 07:30:00,2549.2097,CAD,PAYMENT,FR,CA,0.06047520786523819,False,PHANTOM_TRANSACTIONS,False,True,False,saml_d
SAML_004240,2024-03-29 08:00:00,74.903786,CAD,TRANSFER,US,FR,0.12755455076694489,False,PLACEMENT,False,True,False,saml_d
SAML_004241,2024-03-29 08:30:00,17749.9,CAD,WITHDRAWAL,DE,UK,0.1518997848033905,False,WIRE_FRAUD,False,True,False,saml_d
SAML_004242,2024-03-29 09:00:00,916.1823,USD,DEPOSIT,CA,US,0.2118663340806961,False,CRYPTOCURRENCY,False,True,False,saml_d
SAML_004243,2024-03-29 09:30:00,12056.722,GBP,TRANSFER,US,DE,0.459727942943573,False,TRADE_BASED,False,True,False,saml_d
SAML_004244,2024-03-29 10:00:00,3135.117,USD,PAYMENT,NL,CA,0.3295435905456543,False,STRUCTURING,False,True,False,saml_d
SAML_004245,2024-03-29 10:30:00,136.15086,CAD,PAYMENT,UK,FR,0.4018949866294861,True,LAYERING,False,True,False,saml_d
SAML_004246,2024-03-29 11:00:00,4140.573,USD,DEPOSIT,FR,FR,0.6754273176193237,False,CRYPTOCURRENCY,False,False,False,saml_d
SAML_004247,2024-03-29 11:30:00,240974.47,USD,PAYMENT,FR,US,0.04778125137090683,False,TRADE_BASED,True,True,False,saml_d
SAML_004248,2024-03-29 12:00:00,7990.215,USD,PAYMENT,US,NL,0.3546298146247864,False,CRYPTOCURRENCY,False,True,False,saml_d
SAML_004249,2024-03-29 12:30:00,2657.0308,USD,DEPOSIT,FR,US,0.15137919783592224,False,LAYERING,False,True,False,saml_d
SAML_004250,2024-03-29 13:00:00,25608.684,USD,PAYMENT,FR,NL,0.22637125849723816,False,SMURFING,False,True,False,saml_d
SAML_004251,2024-03-29 13:30:00,4542.973,GBP,PAYMENT,CA,DE,0.46387502551078796,False,TRADE_BASED,False,True,False,saml_d
SAML_004252,2024-03-29 14:00:00,4532.679,GBP,WITHDRAWAL,FR,DE,0.09794751554727554,False,IDENTITY_THEFT,False,True,False,saml_d
SAML_004253,2024-03-29 14:30:00,335.87857,USD,TRANSFER,FR,US,0.6791547536849976,False,SMURFING,False,True,False,saml_d
SAML_004254,2024-03-29 15:00:00,4758.5396,EUR,WITHDRAWAL,CA,UK,0.24467144906520844,False,TRADE_BASED,False,True,False,saml_d
SAML_004255,2024-03-29 15:30:00,23644.523,EUR,WITHDRAWAL,NL,US,0.012679290026426315,False,INTEGRATION,False,True,False,saml_d
SAML_004256,2024-03-29 16:00:00,559.9658,USD,PAYMENT,FR,US,0.14930717647075653,False,CRYPTOCURRENCY,False,True,False,saml_d
SAML_004257,2024-03-29 16:30:00,51482.21,USD,TRANSFER,NL,FR,0.43281289935112,False,LAYERING,False,True,False,saml_d
SAML_004258,2024-03-29 17:00:00,2481.4243,GBP,TRANSFER,CA,US,0.7467930316925049,False,PHANTOM_TRANSACTIONS,False,True,False,saml_d
SAML_004259,2024-03-29 17:30:00,504.95078,EUR,PAYMENT,UK,US,0.06153443455696106,False,LAYERING,False,True,False,saml_d
SAML_004260,2024-03-29 18:00:00,21922.398,USD,WITHDRAWAL,FR,US,0.4807274043560028,False,SMURFING,False,True,False,saml_d
SAML_004261,2024-03-29 18:30:00,1679.7689,EUR,WITHDRAWAL,US,UK,0.3159596621990204,False,IDENTITY_THEFT,False,True,False,saml_d
SAML_004262,2024-03-29 19:00:00,13616.394,USD,WITHDRAWAL,DE,FR,0.23618058860301971,False,WIRE_FRAUD,False,True,False,saml_d
SAML_004263,2024-03-29 19:30:00,1663.1733,USD,TRANSFER,UK,CA,0.5703531503677368,False,INTEGRATION,False,True,False,saml_d
SAML_004264,2024-03-29 20:00:00,2644.792,USD,PAYMENT,FR,CA,0.2199840247631073,False,LAYERING,False,True,False,saml_d
SAML_004265,2024-03-29 20:30:00,7999.3887,USD,TRANSFER,US,CA,0.1797916740179062,False,TRADE_BASED,False,True,False,saml_d
SAML_004266,2024-03-29 21:00:00,5333.666,EUR,WITHDRAWAL,DE,CA,0.03929087892174721,False,PHANTOM_TRANSACTIONS,False,True,False,saml_d
SAML_004267,2024-03-29 21:30:00,55.08825,CAD,TRANSFER,CA,FR,0.4259399175643921,False,TRADE_BASED,False,True,False,saml_d
SAML_004268,2024-03-29 22:00:00,316.5599,USD,TRANSFER,FR,US,0.12219969183206558,False,SHELL_COMPANY,False,True,True,saml_d
SAML_004269,2024-03-29 22:30:00,19126.307,USD,PAYMENT,NL,CA,0.26520273089408875,False,STRUCTURING,False,True,True,saml_d
SAML_004270,2024-03-29 23:00:00,2288.6716,EUR,PAYMENT,NL,US,0.404893696308136,False,CASH_INTENSIVE,False,True,True,saml_d
SAML_004271,2024-03-29 23:30:00,1045.7999,GBP,TRANSFER,CA,CA,0.4031255543231964,False,INTEGRATION,False,False,True,saml_d
SAML_004272,2024-03-30 00:00:00,196.93071,EUR,DEPOSIT,UK,UK,0.7546465992927551,False,WIRE_FRAUD,False,False,True,saml_d
SAML_004273,2024-03-30 00:30:00,343.9607,GBP,PAYMENT,NL,US,0.06272419542074203,False,PLACEMENT,False,True,True,saml_d
SAML_004274,2024-03-30 01:00:00,52.268963,USD,DEPOSIT,DE,FR,0.25163137912750244,False,SMURFING,False,True,True,saml_d
SAML_004275,2024-03-30 01:30:00,2434.3586,EUR,PAYMENT,NL,NL,0.28687310218811035,False,TRADE_BASED,False,False,True,saml_d
SAML_004276,2024-03-30 02:00:00,900.6573,USD,WITHDRAWAL,DE,UK,0.2233833521604538,False,IDENTITY_THEFT,False,True,True,saml_d
SAML_004277,2024-03-30 02:30:00,431.30878,USD,DEPOSIT,NL,NL,0.1374717354774475,False,INTEGRATION,False,False,True,saml_d
SAML_004278,2024-03-30 03:00:00,2601.265,USD,WITHDRAWAL,CA,UK,0.13796484470367432,False,LAYERING,False,True,True,saml_d
SAML_004279,2024-03-30 03:30:00,6173.0063,USD,WITHDRAWAL,CA,FR,0.21598440408706665,False,INTEGRATION,False,True,True,saml_d
SAML_004280,2024-03-30 04:00:00,196103.11,CAD,TRANSFER,NL,UK,0.37643057107925415,False,INTEGRATION,True,True,True,saml_d
SAML_004281,2024-03-30 04:30:00,144.92743,GBP,WITHDRAWAL,UK,US,0.23746788501739502,False,SHELL_COMPANY,False,True,True,saml_d
SAML_004282,2024-03-30 05:00:00,30295.73,USD,WITHDRAWAL,US,DE,0.08526544272899628,False,PLACEMENT,False,True,True,saml_d
SAML_004283,2024-03-30 05:30:00,20872.82,USD,WITHDRAWAL,NL,DE,0.24172194302082062,False,IDENTITY_THEFT,False,True,True,saml_d
SAML_004284,2024-03-30 06:00:00,627.54443,USD,WITHDRAWAL,FR,CA,0.2887387275695801,False,STRUCTURING,False,True,False,saml_d
SAML_004285,2024-03-30 06:30:00,4475.941,USD,TRANSFER,US,CA,0.23562605679035187,False,IDENTITY_THEFT,False,True,False,saml_d
SAML_004286,2024-03-30 07:00:00,1193.6051,EUR,TRANSFER,NL,US,0.5815141797065735,False,INTEGRATION,False,True,False,saml_d
SAML_004287,2024-03-30 07:30:00,4321.5835,CAD,WITHDRAWAL,DE,FR,0.15508687496185303,False,WIRE_FRAUD,False,True,False,saml_d
SAML_004288,2024-03-30 08:00:00,60977.61,CAD,DEPOSIT,FR,US,0.19281914830207825,False,IDENTITY_THEFT,False,True,False,saml_d
SAML_004289,2024-03-30 08:30:00,10008.725,EUR,PAYMENT,UK,CA,0.43292805552482605,False,SHELL_COMPANY,False,True,False,saml_d
SAML_004290,2024-03-30 09:00:00,8243.801,GBP,DEPOSIT,US,UK,0.4588679075241089,False,PLACEMENT,False,True,False,saml_d
SAML_004291,2024-03-30 09:30:00,1260.6483,USD,WITHDRAWAL,US,NL,0.5980152487754822,False,CASH_INTENSIVE,False,True,False,saml_d
SAML_004292,2024-03-30 10:00:00,153.22182,USD,TRANSFER,FR,US,0.5329067707061768,False,WIRE_FRAUD,False,True,False,saml_d
SAML_004293,2024-03-30 10:30:00,1964.6385,USD,WITHDRAWAL,UK,US,0.09542124718427658,False,SHELL_COMPANY,False,True,False,saml_d
SAML_004294,2024-03-30 11:00:00,33296.793,USD,WITHDRAWAL,NL,FR,0.2778550684452057,False,PHANTOM_TRANSACTIONS,False,True,False,saml_d
SAML_004295,2024-03-30 11:30:00,140.5642,EUR,TRANSFER,UK,CA,0.07970493286848068,False,PHANTOM_TRANSACTIONS,False,True,False,saml_d
SAML_004296,2024-03-30 12:00:00,361.3407,USD,DEPOSIT,NL,US,0.4703647196292877,True,CASH_INTENSIVE,False,True,False,saml_d
SAML_004297,2024-03-30 12:30:00,3837.343,USD,PAYMENT,US,UK,0.45463618636131287,True,CASH_INTENSIVE,False,True,False,saml_d
SAML_004298,2024-03-30 13:00:00,416.00214,USD,WITHDRAWAL,NL,NL,0.25453808903694153,False,IDENTITY_THEFT,False,False,False,saml_d
SAML_004299,2024-03-30 13:30:00,610.9121,CAD,TRANSFER,US,UK,0.0978143960237503,False,CRYPTOCURRENCY,False,True,False,saml_d
SAML_004300,2024-03-30 14:00:00,1277.6821,USD,PAYMENT,CA,DE,0.12077013403177261,False,PLACEMENT,False,True,False,saml_d
SAML_004301,2024-03-30 14:30:00,194.17604,EUR,PAYMENT,FR,CA,0.4784683883190155,False,CRYPTOCURRENCY,False,True,False,saml_d
SAML_004302,2024-03-30 15:00:00,424.85855,EUR,PAYMENT,UK,UK,0.10827380418777466,False,PLACEMENT,False,False,False,saml_d
SAML_004303,2024-03-30 15:30:00,12171.541,USD,TRANSFER,DE,FR,0.6920188665390015,True,INTEGRATION,False,True,False,saml_d
SAML_004304,2024-03-30 16:00:00,218.16692,USD,WITHDRAWAL,FR,NL,0.12233997136354446,False,SHELL_COMPANY,False,True,False,saml_d
SAML_004305,2024-03-30 16:30:00,122.02863,GBP,TRANSFER,NL,CA,0.5892462730407715,False,CASH_INTENSIVE,False,True,False,saml_d
SAML_004306,2024-03-30 17:00:00,845.5185,USD,WITHDRAWAL,CA,UK,0.2594166696071625,False,PHANTOM_TRANSACTIONS,False,True,False,saml_d
SAML_004307,2024-03-30 17:30:00,12886.184,CAD,DEPOSIT,FR,US,0.7266601920127869,True,SMURFING,False,True,False,saml_d
SAML_004308,2024-03-30 18:00:00,2010.5355,USD,PAYMENT,US,CA,0.2609521150588989,False,PLACEMENT,False,True,False,saml_d
SAML_004309,2024-03-30 18:30:00,1177.1339,USD,WITHDRAWAL,FR,UK,0.4272403120994568,False,INTEGRATION,False,True,False,saml_d
SAML_004310,2024-03-30 19:00:00,3257.5076,GBP,DEPOSIT,NL,US,0.9633325934410095,True,SHELL_COMPANY,False,True,False,saml_d
SAML_004311,2024-03-30 19:30:00,90.79327,GBP,TRANSFER,FR,DE,0.19789499044418335,False,LAYERING,False,True,False,saml_d
SAML_004312,2024-03-30 20:00:00,8017.7354,CAD,PAYMENT,FR,NL,0.23008142411708832,False,LAYERING,False,True,False,saml_d
SAML_004313,2024-03-30 20:30:00,6418.0527,EUR,WITHDRAWAL,NL,CA,0.34712284803390503,False,CRYPTOCURRENCY,False,True,False,saml_d
SAML_004314,2024-03-30 21:00:00,1314.7253,CAD,PAYMENT,DE,CA,0.26992037892341614,False,TRADE_BASED,False,True,False,saml_d
SAML_004315,2024-03-30 21:30:00,22289.01,GBP,PAYMENT,CA,UK,0.007709496188908815,False,STRUCTURING,False,True,False,saml_d
SAML_004316,2024-03-30 22:00:00,312.62607,GBP,PAYMENT,FR,DE,0.5651899576187134,False,WIRE_FRAUD,False,True,True,saml_d
SAML_004317,2024-03-30 22:30:00,28447.568,USD,TRANSFER,FR,FR,0.31507307291030884,False,CRYPTOCURRENCY,False,False,True,saml_d
SAML_004318,2024-03-30 23:00:00,4060.1992,USD,PAYMENT,DE,UK,0.09870536625385284,False,SHELL_COMPANY,False,True,True,saml_d
SAML_004319,2024-03-30 23:30:00,1520.6526,CAD,WITHDRAWAL,UK,UK,0.5290340185165405,False,SHELL_COMPANY,False,False,True,saml_d
SAML_004320,2024-03-31 00:00:00,2864.7969,USD,TRANSFER,FR,FR,0.4117821156978607,False,CASH_INTENSIVE,False,False,True,saml_d
SAML_004321,2024-03-31 00:30:00,2405.3975,USD,DEPOSIT,NL,FR,0.2559819221496582,False,INTEGRATION,False,True,True,saml_d
SAML_004322,2024-03-31 01:00:00,34220.008,USD,WITHDRAWAL,NL,FR,0.40524792671203613,False,LAYERING,False,True,True,saml_d
SAML_004323,2024-03-31 01:30:00,346.07022,USD,TRANSFER,FR,NL,0.34313011169433594,False,PLACEMENT,False,True,True,saml_d
SAML_004324,2024-03-31 02:00:00,648.6943,USD,WITHDRAWAL,UK,FR,0.2512282133102417,False,LAYERING,False,True,True,saml_d
SAML_004325,2024-03-31 02:30:00,23685.203,USD,WITHDRAWAL,NL,FR,0.2637484669685364,False,INTEGRATION,False,True,True,saml_d
SAML_004326,2024-03-31 03:00:00,905.90106,GBP,DEPOSIT,FR,US,0.40563130378723145,False,SMURFING,False,True,True,saml_d
SAML_004327,2024-03-31 03:30:00,18052.982,USD,TRANSFER,FR,US,0.6248924136161804,True,CASH_INTENSIVE,False,True,True,saml_d
SAML_004328,2024-03-31 04:00:00,89221.02,USD,PAYMENT,FR,FR,0.15866795182228088,False,IDENTITY_THEFT,True,False,True,saml_d
SAML_004329,2024-03-31 04:30:00,1334.6307,USD,WITHDRAWAL,CA,NL,0.5229219794273376,False,IDENTITY_THEFT,False,True,True,saml_d
SAML_004330,2024-03-31 05:00:00,11646.077,USD,WITHDRAWAL,NL,NL,0.11347239464521408,False,INTEGRATION,False,False,True,saml_d
SAML_004331,2024-03-31 05:30:00,296.66852,USD,WITHDRAWAL,US,DE,0.24975939095020294,False,SHELL_COMPANY,False,True,True,saml_d
SAML_004332,2024-03-31 06:00:00,13486.799,EUR,WITHDRAWAL,CA,NL,0.8710949420928955,True,IDENTITY_THEFT,False,True,False,saml_d
SAML_004333,2024-03-31 06:30:00,4441.947,USD,WITHDRAWAL,UK,DE,0.9096135497093201,True,IDENTITY_THEFT,False,True,False,saml_d
SAML_004334,2024-03-31 07:00:00,7677.7095,CAD,TRANSFER,CA,FR,0.1848018914461136,False,SMURFING,False,True,False,saml_d
SAML_004335,2024-03-31 07:30:00,819.6323,USD,WITHDRAWAL,CA,NL,0.08186329901218414,False,SMURFING,False,True,False,saml_d
SAML_004336,2024-03-31 08:00:00,107.536804,USD,WITHDRAWAL,DE,US,0.05681893229484558,False,CASH_INTENSIVE,False,True,False,saml_d
SAML_004337,2024-03-31 08:30:00,8155.959,USD,WITHDRAWAL,UK,DE,0.5305500626564026,False,WIRE_FRAUD,False,True,False,saml_d
SAML_004338,2024-03-31 09:00:00,48.095745,USD,PAYMENT,UK,US,0.35112112760543823,False,SMURFING,False,True,False,saml_d
SAML_004339,2024-03-31 09:30:00,1580.1879,EUR,PAYMENT,UK,UK,0.11229623109102249,False,WIRE_FRAUD,False,False,False,saml_d
SAML_004340,2024-03-31 10:00:00,19581.955,GBP,TRANSFER,CA,US,0.32229286432266235,False,SHELL_COMPANY,False,True,False,saml_d
SAML_004341,2024-03-31 10:30:00,4375.585,EUR,WITHDRAWAL,UK,FR,0.7908743023872375,True,PHANTOM_TRANSACTIONS,False,True,False,saml_d
SAML_004342,2024-03-31 11:00:00,146779.28,USD,WITHDRAWAL,NL,NL,0.16177250444889069,False,WIRE_FRAUD,True,False,False,saml_d
SAML_004343,2024-03-31 11:30:00,23160.842,USD,DEPOSIT,DE,NL,0.24514341354370117,False,CASH_INTENSIVE,False,True,False,saml_d
SAML_004344,2024-03-31 12:00:00,806.0963,USD,PAYMENT,FR,CA,0.3390752673149109,False,CASH_INTENSIVE,False,True,False,saml_d
SAML_004345,2024-03-31 12:30:00,3148.328,CAD,DEPOSIT,CA,FR,0.013345552608370781,False,INTEGRATION,False,True,False,saml_d
SAML_004346,2024-03-31 13:00:00,2711.5037,USD,WITHDRAWAL,FR,UK,0.43573299050331116,False,STRUCTURING,False,True,False,saml_d
SAML_004347,2024-03-31 13:30:00,125.91996,EUR,WITHDRAWAL,FR,NL,0.21755148470401764,False,CASH_INTENSIVE,False,True,False,saml_d
SAML_004348,2024-03-31 14:00:00,454.50192,USD,DEPOSIT,CA,US,0.11551082134246826,False,SMURFING,False,True,False,saml_d
SAML_004349,2024-03-31 14:30:00,971.14734,USD,TRANSFER,NL,DE,0.32421043515205383,False,PHANTOM_TRANSACTIONS,False,True,False,saml_d
SAML_004350,2024-03-31 15:00:00,50.782864,USD,TRANSFER,CA,FR,0.4586329162120819,False,PLACEMENT,False,True,False,saml_d
SAML_004351,2024-03-31 15:30:00,3277.9941,USD,DEPOSIT,UK,NL,0.16793443262577057,False,SHELL_COMPANY,False,True,False,saml_d
SAML_004352,2024-03-31 16:00:00,1811.4019,EUR,WITHDRAWAL,DE,DE,0.38034480810165405,False,INTEGRATION,False,False,False,saml_d
SAML_004353,2024-03-31 16:30:00,105.02644,USD,DEPOSIT,CA,US,0.054200854152441025,False,LAYERING,False,True,False,saml_d
SAML_004354,2024-03-31 17:00:00,6690.3784,EUR,PAYMENT,FR,NL,0.48325756192207336,False,PHANTOM_TRANSACTIONS,False,True,False,saml_d
SAML_004355,2024-03-31 17:30:00,12478.288,USD,TRANSFER,CA,UK,0.2275371551513672,False,WIRE_FRAUD,False,True,False,saml_d
SAML_004356,2024-03-31 18:00:00,4694.1343,CAD,DEPOSIT,DE,FR,0.29205191135406494,True,SMURFING,False,True,False,saml_d
SAML_004357,2024-03-31 18:30:00,1559.0995,USD,TRANSFER,US,DE,0.1892322152853012,False,PLACEMENT,False,True,False,saml_d
SAML_004358,2024-03-31 19:00:00,9729.174,GBP,PAYMENT,NL,NL,0.14223453402519226,False,CRYPTOCURRENCY,False,False,False,saml_d
SAML_004359,2024-03-31 19:30:00,11619.509,GBP,WITHDRAWAL,FR,FR,0.16115829348564148,False,WIRE_FRAUD,False,False,False,saml_d
SAML_004360,2024-03-31 20:00:00,5512.6855,CAD,WITHDRAWAL,US,NL,0.23083235323429108,False,SMURFING,False,True,False,saml_d
SAML_004361,2024-03-31 20:30:00,572.9368,USD,WITHDRAWAL,US,FR,0.1112561896443367,False,TRADE_BASED,False,True,False,saml_d
SAML_004362,2024-03-31 21:00:00,5183.3223,EUR,TRANSFER,DE,DE,0.5881748199462891,False,SHELL_COMPANY,False,False,False,saml_d
